Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.11.22_10.45.14,-8.500276,51.894638,6,A,2,LTE,-118,-14,6,7,-94,2594,49,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.15,-8.500276,51.894638,6,A,2,LTE,-118,-14,6,7,-94,2348,83,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.16,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,1845,34,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.17,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,4317,81,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.18,-8.500276,51.894638,6,A,2,LTE,-116,-14,6,7,-94,2393,47,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.20,-8.500276,51.894638,6,A,2,LTE,-116,-14,6,7,-94,1755,55,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.21,-8.500276,51.894638,6,A,2,LTE,-116,-13,6,7,-94,1644,34,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.22,-8.500276,51.894638,6,A,2,LTE,-116,-13,6,7,-94,2840,53,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.23,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,7,-94,2382,44,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.24,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,7,-94,1163,32,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.25,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,2236,64,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.26,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,3109,57,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.27,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,2482,47,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.28,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,1990,40,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.30,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,2270,83,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.31,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,2013,37,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.32,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,2841,57,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.33,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,1521,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.34,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,2046,67,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.35,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,2180,41,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.36,-8.500276,51.894638,6,A,2,LTE,-118,-12,5,7,-94,1856,69,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.37,-8.500276,51.894638,6,A,2,LTE,-118,-12,5,7,-94,3388,63,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.39,-8.500276,51.894638,6,A,2,LTE,-116,-13,6,7,-94,1151,24,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.40,-8.500276,51.894638,6,A,2,LTE,-116,-13,6,7,-94,1867,35,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.41,-8.500276,51.894638,6,A,2,LTE,-119,-13,5,6,-94,1543,59,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.42,-8.500276,51.894638,6,A,2,LTE,-119,-13,5,6,-94,1163,22,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.43,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,2024,38,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.44,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,7,-94,1755,33,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.45,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,1778,33,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.46,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,1554,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.47,-8.500276,51.894638,6,A,2,LTE,-119,-13,6,7,-94,1610,30,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.49,-8.500276,51.894638,6,A,2,LTE,-119,-13,6,7,-94,2605,48,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.50,-8.500276,51.894638,6,A,2,LTE,-119,-13,5,7,-94,1845,34,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.51,-8.500276,51.894638,6,A,2,LTE,-119,-13,5,7,-94,1107,39,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.52,-8.500276,51.894638,6,A,2,LTE,-119,-13,5,7,-94,1655,51,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.53,-8.500276,51.894638,6,A,2,LTE,-119,-13,5,7,-94,2684,49,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.54,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,1006,46,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.55,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,1711,39,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.56,-8.500276,51.894638,6,A,2,LTE,-119,-13,4,7,-94,1442,62,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.57,-8.500276,51.894638,6,A,2,LTE,-119,-13,4,7,-94,1543,28,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.45.59,-8.500276,51.894638,6,A,2,LTE,-114,-13,5,6,-94,1565,30,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.00,-8.500276,51.894638,6,A,2,LTE,-114,-13,5,8,-94,928,20,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.01,-8.500276,51.894638,6,A,2,LTE,-119,-13,5,8,-94,861,38,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.02,-8.500276,51.894638,6,A,2,LTE,-119,-13,5,8,-94,1778,85,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.03,-8.500276,51.894638,6,A,2,LTE,-119,-13,5,8,-94,1286,58,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.04,-8.500276,51.894638,6,A,2,LTE,-119,-13,5,8,-94,1297,59,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.05,-8.500276,51.894638,6,A,2,LTE,-119,-13,4,8,-94,1543,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.06,-8.500276,51.894638,6,A,2,LTE,-119,-13,4,8,-94,1576,61,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.07,-8.500276,51.894638,6,A,2,LTE,-120,-13,4,6,-94,1498,28,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.08,-8.500276,51.894638,6,A,2,LTE,-120,-13,4,6,-94,1565,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.10,-8.500276,51.894638,6,A,2,LTE,-119,-13,4,6,-94,1107,24,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.11,-8.500276,51.894638,6,A,2,LTE,-119,-13,4,6,-94,1543,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.12,-8.500276,51.894638,6,A,2,LTE,-113,-13,6,11,-94,1453,27,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.13,-8.500276,51.894638,6,A,2,LTE,-113,-13,6,6,-94,1330,25,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.14,-8.500276,51.894638,6,A,2,LTE,-119,-13,6,6,-94,1599,61,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.15,-8.500276,51.894638,6,A,2,LTE,-119,-13,6,6,-94,1811,34,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.16,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,1677,32,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.17,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,1196,50,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.18,-8.500276,51.894638,6,A,2,LTE,-119,-13,5,6,-94,1219,23,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.19,-8.500276,51.894638,6,A,2,LTE,-119,-13,5,6,-94,1845,35,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.21,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,1912,39,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.22,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,1554,58,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.23,-8.500276,51.894638,6,A,2,LTE,-119,-13,6,6,-94,1230,23,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.24,-8.500276,51.894638,6,A,2,LTE,-119,-13,6,6,-94,2013,61,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.25,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,1677,34,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.26,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,995,19,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.27,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,1017,19,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.28,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,905,19,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.29,-8.500276,51.894638,6,A,2,LTE,-116,-13,6,7,-94,794,16,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.31,-8.500276,51.894638,6,A,2,LTE,-116,-13,6,7,-94,1666,74,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.32,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,1465,30,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.33,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,6,-94,963,24,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.34,-8.500276,51.894638,6,A,2,LTE,-115,-13,6,7,-94,1726,47,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.35,-8.500276,51.894638,6,A,2,LTE,-115,-13,6,6,-94,928,17,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.36,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,1543,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.37,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,1476,28,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.38,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,7,-94,1252,24,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.39,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,7,-94,1174,22,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.41,-8.500276,51.894638,6,A,2,LTE,-111,-13,7,7,-94,1588,55,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.42,-8.500276,51.894638,6,A,2,LTE,-111,-13,7,7,-94,1532,49,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.43,-8.500276,51.894638,6,A,2,LTE,-118,-13,7,7,-94,1140,28,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.44,-8.500276,51.894638,6,A,2,LTE,-118,-13,7,7,-94,1084,51,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.45,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,1811,66,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.46,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,1386,28,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.47,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,7,-94,1610,49,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.48,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,7,-94,2180,40,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.49,-8.500276,51.894638,6,A,2,LTE,-112,-13,7,7,-94,2102,39,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.51,-8.500276,51.894638,6,A,2,LTE,-112,-13,7,7,-94,2102,39,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.52,-8.500276,51.894638,6,A,2,LTE,-115,-13,7,7,-94,1722,33,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.53,-8.500276,51.894638,6,A,2,LTE,-115,-13,7,7,-94,1219,23,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.54,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,2203,42,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.55,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,1431,27,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.56,-8.500276,51.894638,6,A,2,LTE,-112,-13,7,7,-94,1532,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.57,-8.500276,51.894638,6,A,2,LTE,-112,-13,7,7,-94,2169,101,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.58,-8.500276,51.894638,6,A,2,LTE,-117,-13,7,7,-94,1800,37,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.46.59,-8.500276,51.894638,6,A,2,LTE,-117,-13,7,7,-94,1487,28,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.01,-8.500276,51.894638,6,A,2,LTE,-112,-13,7,7,-94,1241,50,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.02,-8.500276,51.894638,6,A,2,LTE,-112,-13,7,7,-94,1711,43,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.03,-8.500276,51.894638,6,A,2,LTE,-117,-13,7,7,-94,1140,40,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.04,-8.500276,51.894638,6,A,2,LTE,-117,-13,7,7,-94,1017,48,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.05,-8.500276,51.894638,6,A,2,LTE,-114,-13,5,7,-94,1073,20,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.06,-8.500276,51.894638,6,A,2,LTE,-114,-13,5,7,-94,1274,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.07,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,1219,43,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.08,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,671,17,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.09,-8.500276,51.894638,6,A,2,LTE,-118,-14,5,7,-94,917,45,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.11,-8.500276,51.894638,6,A,2,LTE,-118,-14,5,7,-94,1241,23,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.12,-8.500276,51.894638,6,A,2,LTE,-112,-13,5,7,-94,1241,23,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.13,-8.500276,51.894638,6,A,2,LTE,-112,-13,5,7,-94,637,15,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.14,-8.500276,51.894638,6,A,2,LTE,-112,-13,4,9,-94,782,14,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.15,-8.500276,51.894638,6,A,2,LTE,-112,-13,7,9,-94,1274,48,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.16,-8.500276,51.894638,6,A,2,LTE,-116,-13,5,7,-94,827,17,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.17,-8.500276,51.894638,6,A,2,LTE,-116,-13,5,6,-94,973,39,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.18,-8.500276,51.894638,6,A,2,LTE,-117,-14,6,6,-94,1297,27,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.19,-8.500276,51.894638,6,A,2,LTE,-117,-14,6,6,-94,671,16,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.20,-8.500276,51.894638,6,A,2,LTE,-113,-13,5,7,-94,1051,32,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.22,-8.500276,51.894638,6,A,2,LTE,-113,-13,5,7,-94,1241,22,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.23,-8.500276,51.894638,6,A,2,LTE,-113,-13,6,7,-94,1163,22,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.24,-8.500276,51.894638,6,A,2,LTE,-113,-13,6,7,-94,917,17,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.25,-8.500276,51.894638,6,A,2,LTE,-117,-13,5,7,-94,1129,21,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.26,-8.500276,51.894638,6,A,2,LTE,-117,-13,5,7,-94,1219,22,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.27,-8.500276,51.894638,6,A,2,LTE,-116,-13,5,6,-94,1375,26,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.29,-8.500276,51.894638,6,A,2,LTE,-116,-13,5,6,-94,559,13,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.30,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,6,-94,1006,36,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.31,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,7,-94,1621,30,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.32,-8.500276,51.894638,6,A,2,LTE,-116,-13,6,6,-94,1488,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.33,-8.500276,51.894638,6,A,2,LTE,-116,-13,6,7,-94,738,31,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.34,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,1342,26,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.35,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,9,-94,1364,25,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.36,-8.500276,51.894638,6,A,2,LTE,-113,-13,6,9,-94,1565,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.37,-8.500276,51.894638,6,A,2,LTE,-113,-13,6,7,-94,1632,33,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.39,-8.500276,51.894638,6,A,2,LTE,-117,-14,7,7,-94,1420,30,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.40,-8.500276,51.894638,6,A,2,LTE,-117,-14,7,7,-94,592,11,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.41,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,6,-94,1722,63,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.42,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,7,-94,1655,34,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.43,-8.500276,51.894638,6,A,2,LTE,-115,-13,6,7,-94,1755,33,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.44,-8.500276,51.894638,6,A,2,LTE,-115,-13,6,7,-94,1655,31,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.45,-8.500276,51.894638,6,A,2,LTE,-113,-13,6,7,-94,2113,40,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.46,-8.500276,51.894638,6,A,2,LTE,-113,-13,6,7,-94,1532,28,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.47,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,7,-94,1565,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.48,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,7,-94,1554,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.50,-8.500276,51.894638,6,A,2,LTE,-114,-13,7,8,-94,1487,56,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.51,-8.500276,51.894638,6,A,2,LTE,-114,-13,7,8,-94,2136,44,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.52,-8.500276,51.894638,6,A,2,LTE,-115,-13,8,8,-94,1532,28,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.53,-8.500276,51.894638,6,A,2,LTE,-115,-13,8,8,-94,1901,35,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.54,-8.500276,51.894638,6,A,2,LTE,-117,-13,7,8,-94,1610,52,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.55,-8.500276,51.894638,6,A,2,LTE,-117,-13,7,8,-94,1297,59,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.56,-8.500276,51.894638,6,A,2,LTE,-115,-13,8,8,-94,1286,58,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.57,-8.500276,51.894638,6,A,2,LTE,-115,-13,8,8,-94,973,30,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.47.59,-8.500276,51.894638,6,A,2,LTE,-117,-13,8,8,-94,1800,66,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.00,-8.500276,51.894638,6,A,2,LTE,-117,-13,8,8,-94,1174,23,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.01,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,8,-94,1297,24,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.02,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,8,-94,1398,26,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.03,-8.500276,51.894638,6,A,2,LTE,-115,-13,8,8,-94,1398,26,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.04,-8.500276,51.894638,6,A,2,LTE,-115,-13,8,8,-94,1465,27,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.05,-8.500276,51.894638,6,A,2,LTE,-115,-14,8,8,-94,1330,25,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.06,-8.500276,51.894638,6,A,2,LTE,-115,-14,8,8,-94,1867,59,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.07,-8.500276,51.894638,6,A,2,LTE,-115,-13,8,8,-94,1476,28,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.08,-8.500276,51.894638,6,A,2,LTE,-115,-13,8,8,-94,682,27,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.10,-8.500276,51.894638,6,A,2,LTE,-114,-13,8,8,-94,1521,43,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.11,-8.500276,51.894638,6,A,2,LTE,-114,-13,8,8,-94,1252,27,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.12,-8.500276,51.894638,6,A,2,LTE,-115,-13,9,8,-94,872,36,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.13,-8.500276,51.894638,6,A,2,LTE,-115,-13,9,8,-94,1017,27,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.14,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,8,-94,1308,24,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.15,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,8,-94,984,31,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.16,-8.500276,51.894638,6,A,2,LTE,-115,-13,7,7,-94,905,42,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.17,-8.500276,51.894638,6,A,2,LTE,-115,-13,7,7,-94,1319,24,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.18,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,7,-94,973,19,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.19,-8.500276,51.894638,6,A,2,LTE,-116,-13,7,7,-94,1420,26,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.21,-8.500276,51.894638,6,A,2,LTE,-114,-13,7,7,-94,1576,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.22,-8.500276,51.894638,6,A,2,LTE,-114,-13,7,7,-94,1386,25,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.23,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,1878,35,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.24,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,1107,21,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.25,-8.500276,51.894638,6,A,2,LTE,-116,-13,6,7,-94,2695,50,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.26,-8.500276,51.894638,6,A,2,LTE,-116,-13,6,7,-94,2404,86,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.27,-8.500276,51.894638,6,A,2,LTE,-114,-13,7,6,-94,1252,26,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.28,-8.500276,51.894638,6,A,2,LTE,-114,-13,7,7,-94,961,18,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.29,-8.500276,51.894638,6,A,2,LTE,-118,-14,7,6,-94,1755,84,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.30,-8.500276,51.894638,6,A,2,LTE,-118,-14,7,7,-94,2728,60,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.32,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,7,-94,1308,53,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.33,-8.500276,51.894638,6,A,2,LTE,-117,-13,6,6,-94,1006,40,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.34,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,2080,51,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.35,-8.500276,51.894638,6,A,2,LTE,-118,-13,6,6,-94,1565,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.36,-8.500276,51.894638,6,A,2,LTE,-119,-14,5,6,-94,1274,27,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.37,-8.500276,51.894638,6,A,2,LTE,-119,-14,5,6,-94,1934,37,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.38,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,6,-94,816,15,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.39,-8.500276,51.894638,6,A,2,LTE,-118,-13,5,6,-94,1588,29,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.40,-8.500276,51.894638,6,A,2,LTE,-118,-14,4,6,-94,1722,32,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.41,-8.500276,51.894638,6,A,2,LTE,-118,-14,4,6,-94,1901,35,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.43,-8.500276,51.894638,6,A,2,LTE,-118,-13,4,6,-94,2303,87,D,-,-,-8.491719,51.893905,592.81
2017.11.22_10.48.44,-8.500276,51.894638,6,A,2,LTE,-118,-13,4,6,-94,2762,51,D,-,-,-8.491719,51.893905,592.81
